-2.30143	-6.32233	-4.29101	3.5917	-2.07921	-1.14479	3.76096	-0.206855	-0.646994	0.146694	-2.24894	-4.25906	0.842907	0.314669	2.89545	-1.0434	2.24198	0.46668	2.78846	-1.46082	-3.5131	1.75904	-0.830981	2.74007	1.24547	0.455537	1.2164	-0.156838	4.77777	1.66421	-0.730802	-0.320541	-5.22049	2.4044	1.27795	0.749406	1.14781	3.42023	-2.45578	3.10315	-2.10345	0.481973	5.52684	0.677119	1.98375	-0.373774	0.152289	-1.72603	2.21757	-0.478893	3.96579	0.27041	3.69909	2.12215	0.428605	1.42288	0.452124	-4.26386	3.83008	-0.857097	-3.58276	3.20625	2.09244	-1.70374	2.05904	2.97079	-1.08526	-2.90921	0.673088	1.64399	-1.57735	5.84973	1.04395	0.0406953	1.13703	-0.342989	3.77433	-0.367082	-0.362931	1.62163	-4.10199	-0.555014	-0.559838	3.2703	3.04245	-3.07898	2.61358	0.111553	0.137295	-1.22864	-0.910107	-4.78712	1.59837	0.221652	-0.847769	0.930577	-2.87313	-3.23794	0.375324	-2.97433
0.178231	7.76251	-1.96967	0.351476	-6.41198	-6.48011	3.36468	-4.46544	-3.0943	2.29118	-8.9358	-4.28417	2.10945	1.39618	-1.38846	-2.70685	6.03696	-4.76225	7.28574	0.87763	1.45953	-5.82026	-5.48202	-4.78987	-5.19946	4.67386	0.80965	3.02443	4.86136	-2.05277	-4.25792	3.5099	-1.55758	4.95875	4.89537	-0.698746	0.470278	-2.71733	-0.693083	5.91021	4.86026	5.1115	5.00687	2.90785	-4.8546	2.10451	-2.98135	-2.14959	-2.14191	5.855	3.03369	5.03661	1.02667	2.74293	-5.22165	-9.82876	-5.61827	-3.17989	-3.95092	-4.48197	-0.97486	0.487478	-5.56317	-3.83116	0.0934013	1.53534	0.505449	2.60231	-4.76137	-3.88607	-2.13493	0.67232	-3.1685	-3.49519	1.19396	-4.48312	6.99604	-5.56863	2.87822	-0.979206	-5.01528	-0.384425	7.07698	-4.5025	0.470675	0.0889547	-4.72626	-1.13915	0.65066	2.77428	3.66869	-1.96056	-0.811385	-6.07783	-3.0546	-2.41649	-0.944047	2.68142	2.20223	-1.55716
-2.78314	-2.49025	-1.13335	5.58765	-3.05912	0.769816	-1.07207	2.72326	-0.057034	-1.75134	1.91146	-4.97561	1.18506	-3.76963	-2.87969	2.5088	4.0707	3.13263	1.48423	-1.50059	1.68279	-1.10259	-3.00285	-5.6896	0.781116	0.576201	-3.46507	1.38205	0.544281	-0.821596	-1.7632	-5.35176	-2.05412	1.74325	3.35575	-2.99423	-1.83634	1.82927	-1.35471	-0.302808	-4.57282	5.72984	3.93276	2.58434	-4.77178	2.09775	-1.73071	-1.63008	6.91151	6.90682	3.73281	-0.885174	1.57071	-6.71048	0.141256	-7.90246	-10.7059	-6.25383	-0.298499	-1.88782	-4.73663	-1.08501	-2.10532	-4.64775	5.55688	5.38421	-1.7823	0.272401	1.62015	-5.68597	-5.0912	4.56787	-0.593645	2.76664	-5.17845	0.0910638	5.59214	0.707059	3.22961	-1.83594	-1.1854	-3.27244	3.82243	5.60203	-3.5349	-1.2912	-0.109985	-3.18312	-0.76224	-1.77956	-2.20275	-4.56412	-2.44116	3.54654	-1.43164	5.64023	-1.15171	-0.82613	1.81285	0.7084
0.0966712	-4.16899	-1.79306	3.26284	-5.5697	0.981701	9.3946	4.18361	1.64655	0.896916	-0.897836	-2.26237	4.62568	1.58878	4.06944	6.65611	0.360361	-6.27428	-0.502009	4.70689	-4.67117	5.27001	-0.739787	2.47959	2.50195	1.81538	-0.937075	-2.55967	3.99515	-4.86262	2.74595	4.90437	-4.73579	1.72898	3.98349	4.42584	-0.273728	-3.5015	-2.70588	-3.13005	-1.46577	5.02074	-0.777318	4.76682	-1.03254	3.08126	-1.4921	-2.94415	4.54304	1.73844	-8.15765	1.19252	5.8754	-5.4698	-4.44655	-9.05721	-1.49765	-1.70589	0.829306	-5.10064	-2.21586	-3.68598	1.38905	5.51531	3.09511	-1.47026	-2.10699	-4.61212	-0.526684	4.9846	-3.97653	0.313689	-3.78626	1.77474	-1.85629	-0.419429	3.34648	0.0288612	6.04568	-6.96861	-3.38466	-0.563845	-1.58629	8.85003	3.57197	-2.32377	-2.12862	2.97713	2.60134	4.77415	-0.936134	2.42595	-1.61299	-7.3571	-5.4945	0.283469	-0.796271	1.89172	1.51465	-4.29048
-1.82021	-1.59169	-2.65332	-3.80879	-0.833021	-8.00471	-0.0976161	-2.03906	3.96422	-2.20239	-4.19969	-8.77547	-1.3496	2.46226	-4.62546	-0.99187	0.925105	-0.980425	4.33469	0.0814108	1.89841	2.67312	1.07145	2.31421	4.60859	2.26273	0.409198	-3.81205	1.25511	2.65495	-2.86149	-0.301587	1.35925	-0.229828	-2.20273	-7.10681	-2.77938	-2.41837	-0.234139	-4.21306	4.41478	-5.08407	9.33567	-4.49491	-5.76824	6.53102	-2.36755	4.22021	0.321394	-0.072827	4.89266	-3.13118	4.88421	-0.786739	2.32999	-0.910448	-0.810775	-1.71305	3.10954	-1.4212	-2.0966	-2.03397	-3.21657	-0.476664	3.01585	-1.01419	-1.69921	0.405353	-0.16636	6.48513	-6.00336	-0.0814467	-2.2526	-4.47721	-0.0847147	-3.12312	-0.303841	4.24145	2.65478	1.24523	-8.60718	-0.221967	1.56368	-0.342772	7.75701	4.64861	-2.59679	0.872885	-4.68518	3.29356	-7.08454	-1.60169	-3.06018	-4.08177	-1.86414	1.14124	5.45554	-7.70735	-2.41747	1.00635
-2.4033	-3.46248	0.99276	1.24699	-2.38199	-0.153001	6.14194	4.40557	-0.28903	-5.42419	4.5109	-5.31363	2.38106	0.0269974	-1.41034	-3.49338	3.47399	2.46245	2.20284	0.803753	3.17864	-0.370824	3.06023	0.708763	4.2597	1.60551	-4.87642	-3.36333	-2.84369	-3.90651	3.58133	-0.777106	-3.47179	0.86463	-0.65045	-3.70739	-1.78478	-0.57651	-0.34959	-5.64862	-0.273528	5.76695	0.707448	1.45802	4.3387	-4.60169	2.20777	-0.80948	2.61801	-5.37849	2.0433	0.60462	4.93666	-0.603724	-1.83407	-6.97454	-1.93053	-3.36871	3.20415	-3.31355	-3.21463	1.53116	-5.28225	0.504597	1.27054	-4.57708	0.647847	-1.60538	-5.01398	-3.82483	-1.89629	-3.1571	-1.47303	-3.3377	-3.33881	-3.37618	4.37063	3.92053	1.26479	4.82696	-6.06092	-3.45347	-5.48525	6.04764	-6.54308	2.96007	-2.12459	2.64704	-3.20618	5.42356	-2.15832	-5.94538	4.09503	-4.29091	-2.10551	-4.21416	0.749959	1.87306	2.91649	-9.30418
-6.63492	-0.165224	-2.34506	-0.0267327	-1.30377	2.87726	7.4057	-5.28698	3.06294	0.783635	-1.05896	-5.29717	-1.06093	5.1078	-0.634472	1.93929	-0.482557	4.92145	-5.03232	5.96603	-1.19185	6.15711	-2.05356	0.475573	-0.464771	8.32871	2.08824	2.21372	6.39151	-2.30566	0.27917	7.44175	-0.121938	8.80023	-2.17468	-6.77031	2.82642	4.44865	-4.07561	-0.974079	-1.66301	1.52474	8.21347	4.02461	3.40177	3.70645	0.922613	8.30854	-1.52384	2.93382	2.21789	0.37036	0.602178	3.32742	0.398651	-1.94598	-1.73307	-4.58001	0.0228863	-3.62406	-0.55188	-2.43464	1.5487	1.13892	3.03639	-0.578643	2.57725	0.960869	-4.0977	-0.356212	-3.45264	0.269473	3.82128	-2.41267	-2.72738	-1.97335	1.94972	1.53012	2.86871	5.38616	1.85984	3.86669	2.75628	6.44437	-0.635778	1.32582	2.06488	-1.98846	-1.66283	0.960726	4.91285	3.30943	4.4475	-4.57817	-3.33691	-0.938853	-4.81319	5.4929	0.0661708	-1.52833
7.66679	-6.87029	-1.67603	-1.31201	-11.8227	3.21606	1.50358	-1.17036	-2.39896	-1.92012	-4.24937	-5.18857	2.32292	-2.65762	-0.953863	-2.9267	4.28826	3.23123	-0.950714	-1.97443	2.3551	1.83261	2.58035	-0.158554	-0.177283	6.52037	-6.04726	-0.450172	2.61579	-0.686228	-7.79847	-2.43784	-4.65756	-2.61154	1.75687	-5.71844	0.358997	0.647122	-1.94667	1.5226	4.17325	0.0480548	8.08034	-2.42574	-3.47752	-1.71462	-2.48837	3.11227	0.76187	3.58271	0.630781	1.11531	0.0987415	-0.17237	-5.21596	-3.10217	-2.96409	-7.03265	-3.89884	-7.90311	-0.305543	-2.78543	-1.53923	-1.67917	-0.842247	7.69017	0.509022	-0.872312	-2.21004	6.0379	7.99381	-0.652013	-1.74768	-3.69815	-3.68098	-0.108594	1.49263	1.111	2.61281	3.02549	-0.516868	-4.91738	0.709417	4.19732	0.194417	0.914003	4.66525	2.7772	-0.514078	1.62226	-3.16324	5.83909	-0.974835	-1.60834	-0.685339	-3.05715	-1.33046	4.23251	-4.71225	-1.10877
-1.22398	-4.62262	3.02913	2.68683	-4.56346	-5.00804	0.368123	0.316934	-3.66034	-0.90318	-3.57359	-5.22895	4.43963	1.23651	-1.35169	2.64159	1.2154	1.95795	1.81643	-0.155904	-0.179067	0.482718	3.68244	0.850252	1.28138	2.888	-3.34064	3.41923	5.78914	-2.14574	0.635478	-2.93831	-2.27521	3.87189	2.62329	1.7857	3.55579	1.47447	5.47563	-0.475658	-3.67078	-0.700943	-2.74524	0.140538	0.498933	-0.53764	-0.704421	3.03294	5.66091	-1.70668	2.55182	0.0773194	-1.2564	2.13627	2.76461	-1.30635	-0.0183762	-3.58343	1.21003	0.276387	-1.67015	1.06176	-1.65304	0.679778	3.58162	4.06083	-0.0655605	2.90666	-0.367877	-1.36164	-2.16113	5.92157	-1.13127	0.0184961	-5.91901	1.33585	0.224791	-1.3285	3.87177	-1.18543	-1.31392	-0.742877	5.17003	3.20438	1.87727	-1.20865	6.68084	0.32001	-2.8904	2.73566	-6.16246	-3.5076	-2.18134	-1.88124	-1.80248	-2.07103	-4.05782	1.94129	-0.482541	-1.97311
-4.18282	-5.39159	-2.09784	2.39399	-3.11301	1.81436	6.51039	1.582	-1.79815	-1.66737	-1.486	-0.220786	-2.17445	-2.81522	3.15634	3.59724	-0.766551	-0.34432	0.885217	1.06244	1.56407	4.83429	1.33625	1.84197	-2.03428	-0.936558	1.40346	0.310285	-3.55	-0.838551	-1.78217	0.90701	-1.34073	-1.59754	-0.0160123	-4.71938	-2.32672	-3.52789	-4.87973	-2.32923	-0.660338	6.7208	2.31598	-1.32176	-2.07761	-1.47027	-2.82792	-0.369351	-0.920769	2.16298	1.77264	4.1797	-0.404005	-1.83016	-0.159043	-1.35068	-1.40146	-4.52039	0.537793	-5.09814	-5.76269	-0.750943	-4.87041	-4.44067	3.02645	-2.76855	-1.38377	1.67123	-0.339907	-0.772797	0.799168	0.12784	-1.20899	-1.3825	1.86257	0.559511	2.14697	1.37584	7.04899	0.077565	-7.76264	-0.17031	2.66488	-0.0906807	3.36693	-3.50862	3.4543	-0.619805	1.67329	-0.839615	-1.53698	-2.32245	0.622344	-2.22445	-0.745794	-4.1936	-0.533645	1.73896	-2.41917	-1.73787
1.28214	-2.24643	-0.485269	2.02264	-5.20203	0.052779	-5.0175	2.37857	2.21381	-1.71846	-2.08357	-4.15716	-5.10604	0.605811	2.52489	0.268614	2.70275	1.13511	3.80745	2.80448	-0.274051	3.00254	2.21317	-1.21962	6.96131	2.16119	-1.96276	3.17031	0.947097	-3.87418	0.496458	-2.45164	-1.91076	-0.934587	-2.6433	-5.84742	-0.850321	2.29893	-2.5417	1.71612	-2.10506	3.31679	8.676	-0.418161	-7.16089	-1.00742	0.234963	1.58395	-0.826432	0.287197	-0.258302	-2.32454	6.16977	-0.635267	5.15197	2.22358	-6.95355	1.61655	-0.850304	-0.567958	-8.37563	-2.68925	-3.91684	-3.48099	-2.7351	2.9866	3.54022	-5.68327	4.20648	1.9189	-4.22731	3.73086	0.123286	3.66089	-1.69383	1.41078	4.8602	1.23961	8.40256	-2.08119	-3.86832	-1.48523	1.86932	3.73235	1.96751	-1.65095	2.10308	4.32721	0.303302	-1.49081	-2.68996	-7.03386	2.56016	-2.31435	-8.45947	1.51131	-0.693208	-4.2625	-1.44641	2.49182
0.902817	-3.29288	-3.03245	0.991587	-5.60988	-0.329191	4.64383	-4.37682	-1.34438	-1.90397	0.661344	-4.86593	-3.1595	5.02016	3.83163	2.24582	1.06702	-0.261651	6.9173	-0.639511	-1.71991	-1.52218	4.37454	1.40401	3.45837	5.18256	-0.709054	2.84586	-3.1034	-1.43195	-0.860128	0.534754	-6.65096	3.3554	6.24612	2.71909	-1.50816	4.604	3.47673	1.48649	7.00859	2.60887	2.30062	3.84807	-1.68921	-2.73498	-1.29203	-0.779806	2.49559	-4.10441	9.26888	3.59906	-2.45581	0.201397	2.58622	1.65117	-3.60746	-2.3902	3.25276	0.517108	-0.00260608	2.62038	-5.74714	4.29264	1.53326	-1.77675	-0.0505629	-7.52495	-1.21954	2.29776	0.245723	4.06917	-1.1863	-1.06291	-4.49726	-1.46356	8.36094	0.715559	6.18334	5.50506	-2.80388	1.37977	-1.13624	2.78556	3.76367	-2.78248	5.84177	0.23822	-2.16275	2.26038	-1.76572	-2.34201	4.32669	2.2854	-0.809063	0.293419	-2.68977	3.52696	-2.929	-9.00097
-0.595833	-3.61657	-2.45362	-0.238806	-1.40721	-0.819794	5.11046	5.20994	-2.81942	-4.79976	-0.896783	-2.35428	2.88579	1.15284	-1.3381	6.10709	2.76512	1.46434	1.38575	2.37387	1.28737	1.07922	4.45859	2.36932	2.26151	0.546265	-1.325	-1.25544	0.568601	1.92969	-5.37568	1.68997	-2.36277	-2.19945	6.73389	-2.44996	-3.48369	-3.00439	3.50504	0.645417	0.505575	1.71806	2.31997	0.630706	-2.70924	-3.46505	1.54543	0.364556	0.813505	4.00893	4.19859	-2.94048	0.471315	2.92579	-2.29674	1.49467	1.91722	0.0823912	2.46423	-4.30385	-3.03303	0.829311	-3.33085	2.7401	-1.55407	0.625496	2.18993	-2.40342	2.08429	-1.24738	0.664977	-0.383324	-8.5679	-6.18169	0.004927	0.612108	-0.330684	4.04067	5.87843	-0.414943	-2.05209	0.262595	1.69044	-0.415272	2.2043	-5.08723	-1.23329	-1.01952	2.70495	1.7091	-3.51712	-4.60934	-5.29422	-3.84044	-3.13881	-5.57653	-4.02116	3.53404	1.80629	-0.175709
-8.27718	2.43404	-2.61893	-0.771772	-3.2196	-0.942787	5.68307	-3.30239	0.0483205	-2.89837	-3.78589	-6.23535	1.30713	6.0329	-1.75877	-1.5889	0.401427	5.37326	-3.02187	2.24976	-0.744194	-0.739634	4.66338	-0.81941	-5.44998	-2.02431	-0.777766	-6.8015	1.1187	-2.75461	3.28872	-1.9864	-0.838692	5.93954	6.82701	-0.080534	-4.31068	3.91239	-4.09406	-0.597187	-0.886962	4.0955	4.11982	1.07186	-6.99925	-3.37374	-5.85209	-1.45478	3.93591	-1.74714	0.572036	1.4503	1.17881	-6.49828	0.295435	2.3343	-3.73552	-7.43314	1.28671	-1.93923	-4.24821	2.18782	3.42499	-2.93284	3.09391	0.242867	1.97032	-2.54811	-0.916092	-1.45772	1.67247	3.22572	2.24521	-9.31735	2.06381	-4.82484	6.4514	4.00103	-0.121459	-0.555306	-3.63218	1.55827	-1.37524	-0.0803168	-1.54942	2.10391	-3.51333	0.457689	-1.39942	2.71672	-0.612469	-3.33725	-2.50132	-2.07767	-5.11791	-1.45515	0.435205	-4.7108	2.8709	6.38108
-4.33243	-10.5603	-1.76654	8.427	-4.33277	1.17347	5.70482	1.95686	-0.889583	-1.10994	-2.36247	-1.4873	2.53129	-1.57093	1.73687	-0.71131	-0.128191	1.01669	-2.65696	3.68317	5.20291	4.47875	-2.59459	3.22016	-1.08838	2.45041	2.66986	-1.28745	-0.530903	-1.62049	-2.7478	4.3989	1.89119	-1.02753	5.15353	-1.54542	0.314604	0.274343	-4.06737	-6.5055	1.18007	-0.057077	1.84497	-2.46768	-4.90268	0.488141	-3.669	3.9961	0.480098	2.14642	6.09839	3.27301	-0.738301	-1.73119	-2.7446	-0.229309	-3.24567	0.214697	2.23826	-2.64534	-0.944154	6.53763	-1.76828	-8.17606	4.0321	-4.18957	3.52185	4.06522	2.45263	-2.98237	-1.93866	1.83192	0.277429	-4.47481	0.732436	1.54677	2.71805	0.749512	4.82182	-0.636951	-6.87928	-4.79937	2.02048	0.825467	2.08983	1.09253	6.31733	2.88807	2.19758	2.01657	-1.1917	-3.40708	-4.20237	-4.1451	-4.73526	-3.06909	-2.49322	-6.54193	0.103589	-1.97433
